[2025-04-30 13:36:53] hello
[2025-04-30 13:59:56] error_handler 2 - line 16 in E:\_special\WAMP64\www\001\Database.php: mysqli_connect(): php_network_getaddresses: getaddrinfo for 1 failed: No such host is known. 
[2025-04-30 13:59:56] error_handler 2 - line 14 in E:\_special\WAMP64\www\001\index.php: Undefined property: mysqli_sql_exception::$getLine
[2025-04-30 18:28:27] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:28:27] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:28:27] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:28:27] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:28:28] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:28:28] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:28:28] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:29:10] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:29:10] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:29:10] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:29:20] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:29:20] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:29:20] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:29:38] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:29:38] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:29:38] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:29:50] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:29:50] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:29:50] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:30:17] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:30:17] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:30:17] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:30:53] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:30:53] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:30:53] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:30:53] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:30:53] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:30:53] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:31:43] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:31:43] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:31:43] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:33:05] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:33:05] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:33:05] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:33:06] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:33:06] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:33:06] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:37:45] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:37:45] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:37:45] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:51:03] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:51:03] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:51:03] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:51:08] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:51:08] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:51:08] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:51:08] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:51:08] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:51:08] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:51:33] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:51:33] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:51:33] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 18:51:52] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 18:51:52] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 18:51:52] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:14:00] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:14:00] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:14:00] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:22:45] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:22:45] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:22:45] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:24:04] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:24:04] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:24:04] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:24:21] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:24:21] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:24:21] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:29:19] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:29:19] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:29:19] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:29:25] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:29:25] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:29:25] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:29:39] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:29:39] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:29:39] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:29:39] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 21:30:53] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:30:53] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:30:53] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:30:53] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 21:42:28] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:42:28] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:42:28] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:42:28] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 21:42:29] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:42:29] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:42:29] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:42:29] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 21:42:29] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:42:29] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:42:29] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:42:29] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 21:42:29] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:42:29] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:42:29] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:42:29] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 21:42:29] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 21:42:29] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 21:42:29] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 21:42:29] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 22:16:53] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:16:53] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:16:53] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:16:53] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 22:16:53] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:16:53] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:16:53] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:16:53] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 22:44:59] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:44:59] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:44:59] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:44:59] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:44:59] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:46:03] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:03] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:03] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:46:03] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:46:04] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:04] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:04] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:46:04] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:46:05] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:05] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:05] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:46:05] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:46:05] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:05] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:05] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:46:05] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:46:05] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:05] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:05] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:46:05] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:46:06] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:06] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:06] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:46:06] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:46:06] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:06] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:06] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:46:06] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:46:23] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:23] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:23] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:46:23] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Array LIMIT 2' at line 1
[2025-04-30 22:46:23] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:46:46] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:46:46] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:46:46] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:47:01] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:47:01] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:47:01] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:48:14] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:48:14] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:48:14] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:48:22] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:48:22] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:48:22] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:48:41] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:48:41] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:48:41] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:48:45] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:48:45] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:48:45] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:48:45] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:49:50] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:49:50] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:49:50] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:49:50] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:49:50] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:49:50] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:49:50] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:49:50] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:49:50] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:49:50] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:49:50] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:49:50] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:49:50] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:49:50] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:49:50] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:49:50] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:49:51] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:49:51] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:49:51] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:49:51] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:54:05] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:54:05] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:54:05] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:57:10] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:57:10] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:57:10] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:57:10] Exception tại update: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng''' at line 1
[2025-04-30 22:57:10] Exception tại delete: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'Trần Thanh Tùng'' AND `hello` IS NULL' at line 1
[2025-04-30 22:59:23] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:59:23] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:59:23] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 22:59:50] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 22:59:50] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 22:59:50] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:02:12] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:02:12] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:02:12] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:02:24] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:02:24] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:02:24] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:02:24] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:03:12] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:03:12] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:03:12] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:03:12] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:19:39] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:19:39] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:19:39] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:19:39] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:19:39] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:20:08] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:20:08] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:20:08] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:20:08] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:20:08] Exception tại select: Table '001.u2sers' doesn't exist
[2025-04-30 23:20:08] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:20:25] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:20:25] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:20:25] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:20:25] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:20:25] Exception tại update: Table '001.use3rs' doesn't exist
[2025-04-30 23:20:25] Exception tại select: Table '001.u2sers' doesn't exist
[2025-04-30 23:20:25] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:20:52] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:20:52] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:20:52] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:20:52] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:20:52] Exception tại update: Table '001.use3rs' doesn't exist
[2025-04-30 23:20:52] Exception tại select: Unknown column 'nam2e' in 'where clause'
[2025-04-30 23:20:52] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:20:57] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:20:57] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:20:57] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:20:57] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:20:57] Exception tại update: Table '001.use3rs' doesn't exist
[2025-04-30 23:20:57] Exception tại select: Unknown column 'nam2e' in 'where clause'
[2025-04-30 23:20:57] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:21:09] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:21:09] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:21:09] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:21:09] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:21:09] Exception tại update: Table '001.use3rs' doesn't exist
[2025-04-30 23:21:09] Exception tại select: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '-1' at line 1
[2025-04-30 23:21:09] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:22:34] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:22:34] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:22:34] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:22:34] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:22:34] Exception tại update: Table '001.use3rs' doesn't exist
[2025-04-30 23:22:34] Exception tại select: Unknown column 'nam2e' in 'where clause'
[2025-04-30 23:22:34] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:22:52] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:22:52] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:22:52] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:22:52] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:22:52] Exception tại update: Table '001.use3rs' doesn't exist
[2025-04-30 23:22:52] Exception tại select: Unknown column 'nam2e' in 'where clause'
[2025-04-30 23:22:52] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:22:53] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:22:53] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:22:53] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:22:53] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:22:53] Exception tại update: Table '001.use3rs' doesn't exist
[2025-04-30 23:22:53] Exception tại select: Unknown column 'nam2e' in 'where clause'
[2025-04-30 23:22:53] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:22:54] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:22:54] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:22:54] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:22:54] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:22:54] Exception tại update: Table '001.use3rs' doesn't exist
[2025-04-30 23:22:54] Exception tại select: Unknown column 'nam2e' in 'where clause'
[2025-04-30 23:22:54] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:23:17] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:23:17] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:23:17] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:23:17] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:23:17] Lỗi update có SQL WHERE rỗng (tránh cập nhật toàn bảng)
[2025-04-30 23:23:17] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:24:37] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:24:37] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:24:37] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:24:37] Exception tại insert: Table '001.use2rs' doesn't exist
[2025-04-30 23:24:37] Lỗi update có SQL WHERE rỗng (tránh cập nhật toàn bảng)
[2025-04-30 23:24:37] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:26:25] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:26:25] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:26:25] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:26:25] Exception tại [insert]: Table '001.use2rs' doesn't exist
[2025-04-30 23:26:25] Lỗi update có SQL WHERE rỗng (tránh cập nhật toàn bảng)
[2025-04-30 23:26:25] Exception tại delete: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:26:43] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:26:43] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:26:43] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:26:43] Exception tại [insert]: Table '001.use2rs' doesn't exist
[2025-04-30 23:26:43] Lỗi update có SQL WHERE rỗng (tránh cập nhật toàn bảng)
[2025-04-30 23:26:43] Exception tại [delete]: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:28:25] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:28:25] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:28:25] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:28:25] Exception tại [insert]: Table '001.use2rs' doesn't exist
[2025-04-30 23:28:25] Lỗi [update] có SQL WHERE rỗng (tránh cập nhật toàn bảng)
[2025-04-30 23:28:25] Exception tại [delete]: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:28:41] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:28:41] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:28:41] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:28:41] Exception tại [insert]: Table '001.use2rs' doesn't exist
[2025-04-30 23:28:41] Lỗi [update] có SQL WHERE rỗng (tránh cập nhật toàn bảng)
[2025-04-30 23:28:41] Exception tại [select]: Table '001.use2rs' doesn't exist
[2025-04-30 23:28:41] Exception tại [delete]: Unknown column 'n2ame' in 'where clause'
[2025-04-30 23:29:38] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:29:38] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:29:38] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:29:38] Exception tại [insert]: Table '001.use2rs' doesn't exist
[2025-04-30 23:29:38] Lỗi [update] có SQL WHERE rỗng (tránh cập nhật toàn bảng)
[2025-04-30 23:29:38] Exception tại [select]: Table '001.use2rs' doesn't exist
[2025-04-30 23:29:38] Lỗi [delete] có SQL WHERE rỗng (tránh xoá toàn bảng)
[2025-04-30 23:29:48] Lỗi Database.php - mysqli_query() không thành công
[2025-04-30 23:29:48] Bảng usedrs đã tồn tại, không thể tạo mới
[2025-04-30 23:29:48] Cột psdro trong users dã tồn tại, không thể tạo cột mới
[2025-04-30 23:29:48] Exception tại [insert]: Table '001.use2rs' doesn't exist
